,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,55.52,53.94,,54.67
1,60.12,58.83,,59.46
2,62.01,58.04,,59.93
3,65.45,62.38,,63.87
4,54.84,52.52,,53.65
5,51.93,53.73,0.0,52.83
6,52.78,51.38,25.0,51.99
7,56.06,59.44,100.0,57.8
8,62.16,58.89,,60.5
9,57.52,59.38,,58.5
10,54.12,56.56,,55.37
11,55.83,55.3,28.57,55.55
