,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,24.06,39.29,0.0
1,OTHER,33.33,40.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,37.5,48.0,0.0
4,ASIA-PI,25.0,41.67,100.0
5,WHITE,35.25,43.52,0.0
6,BLACK,37.39,48.51,0.0
