,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,18.37,27.03,0.0
1,OTHER,50.0,0.0,0.0
2,NATIVE-AM,100.0,100.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,33.33,0.0,0.0
5,WHITE,63.5,63.36,0.0
6,BLACK,41.36,50.14,0.0
