,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,29.73,45.33,0.0
1,OTHER,12.5,40.0,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,8.57,12.12,0.0
4,ASIA-PI,26.67,20.0,0.0
5,WHITE,63.5,59.85,0.0
6,BLACK,42.03,54.17,100.0
