,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,20.14,41.39,0.0
1,OTHER,29.41,47.83,0.0
2,NATIVE-AM,14.29,25.0,0.0
3,HISP-LT,26.92,24.0,0.0
4,ASIA-PI,11.11,44.44,0.0
5,WHITE,39.77,36.17,0.0
6,BLACK,26.08,44.34,28.57
