PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
DOUGL,6419.0,1.0,203.0,216.0,0.0,16.0,7.0,0.0,1.0,4.0,0.0,42.0,38.0,0.0,9.0,8.0,2.0,2702.0,2308.0,1.0,545.0,316.0
TOTAL,6419.0,1.0,203.0,216.0,0.0,16.0,7.0,0.0,1.0,4.0,0.0,42.0,38.0,0.0,9.0,8.0,2.0,2702.0,2308.0,1.0,545.0,316.0
