,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.26,54.97,0.0
1,OTHER,60.47,61.82,0.0
2,NATIVE-AM,50.0,83.33,0.0
3,HISP-LT,62.5,59.04,0.0
4,ASIA-PI,54.63,63.39,50.0
5,WHITE,66.36,67.16,50.0
6,BLACK,54.8,61.73,100.0
