,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,100.0,46.19,100.0,100.0,100.0,52.97,100.0,50.0
1,0.0,52.74,0.0,0.0,0.0,57.59,0.0,55.34
2,,54.98,,,,67.44,,61.83
3,,61.36,,,,67.14,,64.51
4,,67.8,,,,72.46,,70.48
5,,71.37,,,,79.86,,75.78
6,,71.43,,,,80.43,,75.93
7,,73.1,,,,83.85,,79.0
8,,82.09,,,,80.22,,81.06
9,50.0,68.68,50.0,50.0,50.0,73.89,50.0,71.5
