,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,17.19,32.35,0.0
1,OTHER,50.0,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,22.22,20.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,54.31,54.68,100.0
6,BLACK,54.22,71.51,0.0
