,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.25,32.73,0.0
1,OTHER,16.67,37.5,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,0.0,36.36,0.0
4,ASIA-PI,37.5,55.56,0.0
5,WHITE,62.79,57.66,0.0
6,BLACK,41.38,48.7,0.0
