,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.39,55.0,0.0
1,OTHER,86.36,54.55,100.0
2,NATIVE-AM,0.0,66.67,0.0
3,HISP-LT,50.0,59.02,0.0
4,ASIA-PI,52.73,50.0,0.0
5,WHITE,67.97,70.82,66.67
6,BLACK,56.35,75.0,0.0
