,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,36.36,48.28,0.0
1,OTHER,33.33,55.56,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,55.56,47.22,100.0
4,ASIA-PI,50.0,44.44,0.0
5,WHITE,58.82,60.27,0.0
6,BLACK,45.27,60.08,0.0
