,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,25.0,33.91,25.0,25.0,25.0,40.0,25.0,36.9
1,,47.78,,,,50.23,,49.04
2,,56.42,,,,54.85,,55.59
3,,62.02,,,,63.62,,62.85
4,inf,61.06,inf,inf,inf,64.98,inf,63.16
5,,66.42,,,,66.6,,66.51
6,,66.67,,,,70.02,,68.38
7,,71.52,,,,71.8,,71.65
8,,75.76,,,,71.55,,73.58
9,50.0,62.85,50.0,50.0,50.0,63.4,50.0,63.13
