,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.0,51.23,0.0
1,OTHER,57.45,52.63,100.0
2,NATIVE-AM,37.5,75.0,0.0
3,HISP-LT,57.14,59.76,0.0
4,ASIA-PI,59.49,65.79,0.0
5,WHITE,56.5,57.24,100.0
6,BLACK,57.54,66.15,25.0
