,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,25.0,31.4,0.0
1,OTHER,27.27,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,24.14,43.84,0.0
4,ASIA-PI,24.0,22.22,0.0
5,WHITE,63.87,61.18,100.0
6,BLACK,41.67,35.14,0.0
