,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.71,32.63,0.0
1,OTHER,60.0,64.29,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,63.16,56.0,0.0
4,ASIA-PI,40.0,40.0,0.0
5,WHITE,66.71,63.38,0.0
6,BLACK,64.26,77.58,0.0
