,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.79,48.15,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,33.33,80.0,0.0
4,ASIA-PI,100.0,66.67,0.0
5,WHITE,67.9,64.03,0.0
6,BLACK,67.57,66.22,0.0
