,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,29.76,43.39,0.0
1,OTHER,42.11,45.0,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,27.27,58.33,0.0
4,ASIA-PI,0.0,100.0,0.0
5,WHITE,40.0,38.46,0.0
6,BLACK,45.17,57.37,0.0
