,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,19.83,32.69,0.0
1,OTHER,22.73,37.5,0.0
2,NATIVE-AM,50.0,37.5,0.0
3,HISP-LT,34.92,29.31,0.0
4,ASIA-PI,38.89,33.33,0.0
5,WHITE,65.76,64.43,80.0
6,BLACK,42.56,57.35,25.0
