,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,48.39,61.84,0.0
1,OTHER,62.86,66.67,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,59.26,67.65,0.0
4,ASIA-PI,68.0,51.16,0.0
5,WHITE,69.9,71.75,0.0
6,BLACK,49.7,68.36,0.0
