,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,23.85,38.75,0.0
1,OTHER,22.22,50.0,0.0
2,NATIVE-AM,33.33,0.0,0.0
3,HISP-LT,54.55,37.5,0.0
4,ASIA-PI,50.0,66.67,0.0
5,WHITE,44.9,53.57,0.0
6,BLACK,40.23,51.05,0.0
