,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.74,48.48,0.0
1,OTHER,0.0,25.0,0.0
2,NATIVE-AM,25.0,60.0,0.0
3,HISP-LT,42.86,57.14,0.0
4,ASIA-PI,33.33,36.36,0.0
5,WHITE,70.62,69.77,100.0
6,BLACK,54.29,68.86,0.0
