,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,47.17,63.12,0.0
1,OTHER,77.78,80.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,50.0,46.15,100.0
4,ASIA-PI,40.0,62.5,0.0
5,WHITE,72.0,71.76,100.0
6,BLACK,62.96,81.5,0.0
