,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,61.21,61.47,0.0,61.26
1,57.74,60.51,50.0,59.21
2,40.76,49.26,33.33,45.79
3,0.0,0.0,,0.0
4,0.0,0.0,,0.0
5,53.65,56.72,33.33,55.29
