,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,25.0,31.26,25.0,25.0,25.0,35.65,25.0,33.55
1,50.0,41.84,50.0,50.0,50.0,44.78,50.0,43.5
2,,46.97,,,,47.56,,47.3
3,,53.21,,,,61.34,,57.53
4,,61.22,,,,63.3,,62.36
5,,60.44,,,,60.97,,60.73
6,50.0,65.33,50.0,50.0,50.0,64.68,50.0,64.95
7,33.33,65.34,33.33,33.33,33.33,69.66,33.33,67.5
8,0.0,72.77,0.0,0.0,0.0,70.35,0.0,71.38
9,30.77,58.35,30.77,30.77,30.77,59.75,30.77,59.07
