,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,36.53,41.38,0.0
1,OTHER,34.34,45.99,25.0
2,NATIVE-AM,29.55,21.05,100.0
3,HISP-LT,33.85,41.42,100.0
4,ASIA-PI,31.31,39.21,0.0
5,WHITE,57.84,58.09,43.59
6,BLACK,41.25,53.79,35.71
