,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,15.62,29.73,0.0
1,OTHER,50.0,50.0,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,100.0,100.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,69.03,67.66,100.0
6,BLACK,54.55,62.0,0.0
