,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,33.33,54.51,33.33,33.33,33.33,56.03,33.33,55.31
1,56.25,60.94,56.25,56.25,56.25,62.34,56.25,61.65
2,28.57,55.55,28.57,28.57,28.57,58.52,28.57,57.03
3,,0.0,,,,inf,,100.0
4,44.83,57.39,44.83,44.83,44.83,59.12,44.83,58.28
