,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,28.78,30.39,0.0
1,OTHER,25.0,57.14,0.0
2,NATIVE-AM,44.44,50.0,0.0
3,HISP-LT,35.42,45.45,0.0
4,ASIA-PI,35.71,41.38,0.0
5,WHITE,62.57,60.16,100.0
6,BLACK,38.25,47.76,0.0
