,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,45.68,,,,51.39,,48.37
1,,58.82,,,,53.73,,56.3
2,,51.72,,,,62.34,,57.78
3,,72.0,,,,73.49,,72.78
4,,75.58,,,,74.74,,75.14
5,,73.12,,,,72.16,,72.63
6,,63.53,,,,71.43,,67.61
7,,83.1,,,,66.67,,73.41
8,,81.09,,,,71.19,,75.68
9,,69.68,,,,67.85,,68.71
