,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,36.89,,,,42.43,,39.79
1,100.0,44.05,100.0,100.0,100.0,51.15,100.0,47.77
2,,48.8,,,,61.0,,55.45
3,,60.84,,,,61.71,,61.29
4,100.0,66.22,100.0,100.0,100.0,69.91,100.0,68.28
5,,68.62,,,,72.77,,70.57
6,100.0,67.91,100.0,100.0,100.0,69.79,100.0,68.95
7,,74.94,,,,74.17,,74.55
8,,76.83,,,,72.34,,74.42
9,100.0,63.69,100.0,100.0,100.0,65.7,100.0,64.76
