,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.0,48.08,0.0
1,OTHER,41.67,65.22,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,41.67,60.0,0.0
4,ASIA-PI,59.02,58.82,0.0
5,WHITE,70.56,72.69,0.0
6,BLACK,75.0,78.57,0.0
