,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,30.71,,,,47.37,,39.83
1,100.0,36.56,100.0,100.0,100.0,48.24,100.0,42.86
2,0.0,38.22,0.0,0.0,0.0,59.86,0.0,50.96
3,0.0,51.45,0.0,0.0,0.0,59.11,0.0,55.64
4,,55.79,,,,64.32,,60.04
5,,57.55,,,,75.48,,67.62
6,,64.51,,,,75.0,,70.17
7,,66.19,,,,73.23,,69.98
8,,74.86,,,,73.35,,74.0
9,33.33,57.55,33.33,33.33,33.33,66.4,33.33,62.43
