,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,34.0,43.24,0.0
1,OTHER,66.67,33.33,0.0
2,NATIVE-AM,100.0,50.0,0.0
3,HISP-LT,40.0,33.33,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,67.28,68.45,0.0
6,BLACK,0.0,50.0,0.0
