,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,34.87,44.54,0.0
1,OTHER,25.0,58.82,0.0
2,NATIVE-AM,50.0,100.0,0.0
3,HISP-LT,37.5,51.43,0.0
4,ASIA-PI,12.5,57.14,0.0
5,WHITE,72.52,71.44,75.0
6,BLACK,50.7,64.84,0.0
