,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.51,39.48,0.0
1,OTHER,56.14,48.53,50.0
2,NATIVE-AM,40.0,28.57,0.0
3,HISP-LT,44.68,42.22,100.0
4,ASIA-PI,41.67,42.54,0.0
5,WHITE,61.72,59.25,25.0
6,BLACK,62.38,70.98,75.0
