,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.49,38.11,0.0
1,OTHER,50.0,43.64,100.0
2,NATIVE-AM,40.0,14.29,0.0
3,HISP-LT,31.58,40.26,100.0
4,ASIA-PI,30.0,39.02,0.0
5,WHITE,62.04,59.51,16.67
6,BLACK,48.52,56.01,0.0
