,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,25.0,44.23,0.0
1,OTHER,11.11,50.0,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,30.77,46.15,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,38.71,40.0,0.0
6,BLACK,33.69,47.38,33.33
