,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,31.42,,,,36.91,,34.18
1,,39.29,,,,46.36,,42.91
2,,47.47,,,,47.46,,47.46
3,,54.03,,,,55.53,,54.87
4,,60.37,,,,60.43,,60.4
5,,65.4,,,,67.63,,66.53
6,,67.52,,,,66.09,,66.76
7,,71.64,,,,72.33,,72.01
8,,75.9,,,,70.59,,73.14
9,,62.1,,,,61.85,,61.97
