,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,22.1,23.54,0.0
1,OTHER,36.36,40.82,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,27.91,27.91,100.0
4,ASIA-PI,35.71,44.44,0.0
5,WHITE,67.95,67.72,25.0
6,BLACK,40.29,53.51,100.0
