,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,0.0,71.43,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,50.0,0.0,0.0
5,WHITE,77.46,69.88,0.0
6,BLACK,60.0,65.38,0.0
