,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,32.71,48.6,0.0
1,OTHER,25.0,40.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,31.25,18.52,0.0
4,ASIA-PI,66.67,33.33,0.0
5,WHITE,60.0,59.4,0.0
6,BLACK,35.96,50.23,0.0
