,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,60.87,54.55,0.0
1,OTHER,50.0,75.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,62.5,50.0,0.0
4,ASIA-PI,25.0,61.54,0.0
5,WHITE,78.47,79.37,0.0
6,BLACK,70.0,61.9,0.0
