,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.1,57.89,0.0
1,OTHER,55.56,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,100.0,0.0
4,ASIA-PI,100.0,0.0,0.0
5,WHITE,40.91,46.67,0.0
6,BLACK,56.44,70.89,0.0
