,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.25,31.5,0.0
1,OTHER,41.46,43.4,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,45.36,51.45,0.0
4,ASIA-PI,50.0,55.88,0.0
5,WHITE,56.71,58.95,100.0
6,BLACK,50.33,62.26,0.0
