,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.14,42.5,0.0
1,OTHER,55.0,44.44,0.0
2,NATIVE-AM,75.0,0.0,0.0
3,HISP-LT,47.62,50.88,0.0
4,ASIA-PI,54.76,50.0,0.0
5,WHITE,65.58,65.03,0.0
6,BLACK,71.33,70.21,0.0
