,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.85,43.26,0.0
1,OTHER,12.5,50.0,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,23.81,46.43,0.0
4,ASIA-PI,12.5,42.86,0.0
5,WHITE,51.35,49.91,0.0
6,BLACK,47.06,58.6,0.0
