,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,25.83,33.62,0.0
1,OTHER,30.0,22.22,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,39.43,48.59,0.0
4,ASIA-PI,50.0,40.0,0.0
5,WHITE,41.67,36.39,0.0
6,BLACK,42.86,59.31,0.0
