,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,59.74,63.79,0.0
1,OTHER,50.0,100.0,0.0
2,NATIVE-AM,100.0,100.0,0.0
3,HISP-LT,57.14,50.0,0.0
4,ASIA-PI,0.0,100.0,0.0
5,WHITE,66.88,67.6,66.67
6,BLACK,100.0,100.0,0.0
