,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,31.12,,,,34.05,,32.56
1,,41.77,,,,42.93,,42.42
2,,42.67,,,,51.42,,47.79
3,,52.6,,,,61.62,,57.52
4,,62.23,,,,59.6,,60.88
5,,58.03,,,,62.67,,60.49
6,,59.92,,,,68.09,,64.09
7,,66.82,,,,74.39,,70.9
8,,69.63,,,,71.11,,70.46
9,,56.88,,,,61.27,,59.25
