,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.46,33.33,0.0
1,OTHER,50.0,40.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,13.33,33.33,0.0
4,ASIA-PI,16.67,33.33,0.0
5,WHITE,69.11,68.06,100.0
6,BLACK,47.13,58.52,0.0
