,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,58.75,65.0,0.0,62.01
1,64.13,66.49,50.0,65.48
2,66.79,68.35,0.0,67.53
3,51.7,58.13,50.0,55.13
4,64.21,64.63,,64.42
5,67.31,69.89,,68.67
6,68.83,70.33,0.0,69.55
7,63.83,57.84,,60.71
8,66.47,71.55,0.0,69.08
9,62.62,66.23,18.75,64.5
