,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.94,34.98,0.0
1,OTHER,28.57,43.75,0.0
2,NATIVE-AM,25.0,0.0,0.0
3,HISP-LT,21.05,33.33,0.0
4,ASIA-PI,62.5,44.44,0.0
5,WHITE,65.81,66.54,50.0
6,BLACK,31.33,43.67,0.0
