,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,65.37,,,,73.55,,69.63
1,,55.67,,,,64.6,,60.37
2,,57.98,,,,70.37,,64.24
3,,55.78,,,,62.19,,59.45
4,,55.13,,,,59.46,,57.4
5,,64.93,,,,70.28,,67.95
6,,59.91,,,,67.03,,63.78
