,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,73.91,59.26,,66.0
1,50.88,52.36,,51.66
2,54.48,60.13,100.0,57.7
3,59.02,56.43,,57.63
4,53.59,54.76,0.0,54.21
5,54.25,55.15,66.67,54.74
