,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,47.62,56.82,0.0
1,OTHER,40.0,58.33,0.0
2,NATIVE-AM,100.0,100.0,0.0
3,HISP-LT,20.0,60.87,0.0
4,ASIA-PI,30.0,32.0,0.0
5,WHITE,71.19,73.52,0.0
6,BLACK,74.19,72.84,0.0
