,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,50.0,,,,33.33,,40.0
1,,0.0,,,,0.0,,0.0
2,,3.12,,,,11.11,,4.88
