,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,21.38,42.5,0.0
1,OTHER,28.57,50.0,0.0
2,NATIVE-AM,100.0,50.0,0.0
3,HISP-LT,12.5,58.33,0.0
4,ASIA-PI,30.0,40.0,0.0
5,WHITE,69.11,66.37,0.0
6,BLACK,47.93,60.18,100.0
