PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
ARABI,60.08,0,33.33,20,0,0,0,0,0,0,0,66.67,33.33,0,100,0,0,62.46,63.16,0,62.12,44.44
CONEY,73.59,0,27.27,20,0,100,0,0,0,0,0,0,0,0,33.33,100,0,74.15,77.39,0,66.67,60.00
CORDE,52.08,0,32.28,26.29,0,31.58,17.39,0,0,25,0,39.02,44,0,16.13,8.57,0,65.84,66.69,33.33,48.82,37.63
JAMES,70.73,0,41.18,35.29,0,0,0,0,100,0,0,100,33.33,0,0,100,0,72.74,71.26,0,80.95,58.33
TOTAL,56.53,0.0,32.2,26.16,,39.13,16.67,,50.0,20.0,,44.68,39.39,,23.68,12.82,0.0,67.4,68.56,25.0,49.42,38.2
