,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,37.86,,,,39.74,,38.85
1,,44.75,,,,49.66,,47.45
2,,46.54,,,,55.0,,51.09
3,,55.06,,,,60.84,,58.22
4,,58.78,,,,61.62,,60.3
5,,62.92,,,,64.38,,63.7
6,,65.29,,,,69.81,,67.69
7,100.0,71.79,100.0,100.0,100.0,65.61,100.0,68.53
8,,74.72,,,,72.26,,73.35
9,100.0,60.01,100.0,100.0,100.0,61.84,100.0,61.01
