,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,19.35,26.35,0.0
1,OTHER,25.0,25.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,27.27,25.0,0.0
4,ASIA-PI,31.58,23.08,0.0
5,WHITE,49.58,48.12,0.0
6,BLACK,28.15,33.29,0.0
