,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.75,40.28,0.0
1,OTHER,34.62,51.85,0.0
2,NATIVE-AM,75.0,66.67,0.0
3,HISP-LT,45.71,40.0,0.0
4,ASIA-PI,36.84,46.15,0.0
5,WHITE,66.62,62.15,100.0
6,BLACK,59.88,66.38,100.0
