,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,22.0,38.89,0.0
1,OTHER,43.48,47.06,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,25.0,16.67,0.0
4,ASIA-PI,27.27,80.0,0.0
5,WHITE,53.85,41.03,0.0
6,BLACK,38.22,54.56,0.0
