,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,64.38,60.24,,62.18
1,27.78,37.5,,32.76
2,52.17,48.31,,50.15
3,68.97,65.99,,67.3
4,55.62,57.69,,56.74
5,51.88,53.97,,53.0
